,sample_id,construction_site,image_blob_id,date_time,annotation_people_blob_id,annotation_poly_blob_id,annotation_blob_id,poly_objects,dis_people,dis_rebar,dis_formwork,dis_pump,timestep,Site1formwork,Site1rebars,Site1pump,Site1people,Site2formwork,Site2rebars,Site2pump,Site2people,if_Site1_concret,if_Site2_concret
506,2020-08-06-13-32-19,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-32-19.jpg,2020-08-06 13:32:19,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-32-19.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-32-19.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Rebars', 'Concrete_pump_hose', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[0, 0, 1]",2020-08-06 13:32:19,1,0,0,0,4,1,1,0,0,0
507,2020-08-06-13-33-05,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-33-05.jpg,2020-08-06 13:33:05,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-33-05.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-33-05.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:33:05,1,0,0,0,4,0,0,0,0,0
508,2020-08-06-13-33-52,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-33-52.jpg,2020-08-06 13:33:52,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-33-52.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-33-52.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:33:52,1,0,0,0,4,1,0,0,0,0
509,2020-08-06-13-34-38,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-34-38.jpg,2020-08-06 13:34:38,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-34-38.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-34-38.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:34:38,1,0,0,0,4,0,0,0,0,0
510,2020-08-06-13-35-25,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-35-25.jpg,2020-08-06 13:35:25,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-35-25.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-35-25.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:35:25,1,0,0,0,4,1,0,0,0,0
511,2020-08-06-13-36-11,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-36-11.jpg,2020-08-06 13:36:11,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-36-11.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-36-11.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:36:11,1,0,0,0,4,0,0,0,0,0
512,2020-08-06-13-36-58,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-36-58.jpg,2020-08-06 13:36:58,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-36-58.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-36-58.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 5]","[0, 0, 0]",2020-08-06 13:36:58,1,0,0,0,5,0,0,0,0,0
513,2020-08-06-13-37-44,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-37-44.jpg,2020-08-06 13:37:44,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-37-44.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-37-44.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:37:44,1,0,0,0,4,0,0,0,0,0
514,2020-08-06-13-38-31,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-38-31.jpg,2020-08-06 13:38:31,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-38-31.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-38-31.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:38:31,1,0,0,0,4,0,0,0,0,0
515,2020-08-06-13-39-17,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-39-17.jpg,2020-08-06 13:39:17,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-39-17.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-39-17.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:39:17,1,0,0,0,4,0,0,0,0,0
516,2020-08-06-13-40-04,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-40-04.jpg,2020-08-06 13:40:04,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-40-04.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-40-04.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:40:04,1,0,0,0,4,0,0,0,0,0
517,2020-08-06-13-40-50,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-40-50.jpg,2020-08-06 13:40:50,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-40-50.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-40-50.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Rebars']","[0, 0, 0]","[0, 0, 1]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:40:50,1,0,0,0,4,1,0,0,0,0
518,2020-08-06-13-41-37,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-41-37.jpg,2020-08-06 13:41:37,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-41-37.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-41-37.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:41:37,1,0,0,0,4,0,0,0,0,0
519,2020-08-06-13-42-23,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-42-23.jpg,2020-08-06 13:42:23,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-42-23.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-42-23.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:42:23,1,0,0,0,4,0,0,0,0,0
520,2020-08-06-13-43-10,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-43-10.jpg,2020-08-06 13:43:10,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-43-10.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-43-10.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:43:10,1,0,0,0,4,0,0,0,0,0
521,2020-08-06-13-43-56,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-43-56.jpg,2020-08-06 13:43:56,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-43-56.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-43-56.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[1, 1, 4]","[0, 0, 0]",2020-08-06 13:43:56,2,0,0,0,4,0,0,0,0,0
522,2020-08-06-13-44-43,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-44-43.jpg,2020-08-06 13:44:43,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-44-43.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-44-43.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:44:43,1,0,0,0,4,0,0,0,0,0
523,2020-08-06-13-45-29,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-45-29.jpg,2020-08-06 13:45:29,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-45-29.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-45-29.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:45:29,1,0,0,0,4,0,0,0,0,0
524,2020-08-06-13-46-16,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-46-16.jpg,2020-08-06 13:46:16,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-46-16.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-46-16.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:46:16,1,0,0,0,4,0,0,0,0,0
525,2020-08-06-13-47-02,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-47-02.jpg,2020-08-06 13:47:02,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-47-02.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-47-02.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:47:02,1,0,0,0,4,0,0,0,0,0
526,2020-08-06-13-47-49,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-47-49.jpg,2020-08-06 13:47:49,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-47-49.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-47-49.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:47:49,1,0,0,0,4,0,0,0,0,0
527,2020-08-06-13-48-35,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-48-35.jpg,2020-08-06 13:48:35,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-48-35.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-48-35.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:48:35,1,0,0,0,4,0,0,0,0,0
528,2020-08-06-13-49-22,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-49-22.jpg,2020-08-06 13:49:22,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-49-22.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-49-22.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:49:22,1,0,0,0,4,0,0,0,0,0
529,2020-08-06-13-50-08,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-50-08.jpg,2020-08-06 13:50:08,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-50-08.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-50-08.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:50:08,1,0,0,0,4,0,0,0,0,0
530,2020-08-06-13-50-55,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-50-55.jpg,2020-08-06 13:50:55,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-50-55.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-50-55.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:50:55,1,0,0,0,4,0,0,0,0,0
531,2020-08-06-13-51-41,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-51-41.jpg,2020-08-06 13:51:41,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-51-41.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-51-41.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:51:41,1,0,0,0,4,0,0,0,0,0
532,2020-08-06-13-52-28,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-52-28.jpg,2020-08-06 13:52:28,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-52-28.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-52-28.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:52:28,1,0,0,0,4,0,0,0,0,0
533,2020-08-06-13-53-14,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-53-14.jpg,2020-08-06 13:53:14,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-53-14.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-53-14.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:53:14,1,0,0,0,4,0,0,0,0,0
534,2020-08-06-13-54-01,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-54-01.jpg,2020-08-06 13:54:01,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-54-01.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-54-01.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:54:01,1,0,0,0,4,0,0,0,0,0
535,2020-08-06-13-54-47,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-54-47.jpg,2020-08-06 13:54:47,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-54-47.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-54-47.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:54:47,1,0,0,0,4,0,0,0,0,0
536,2020-08-06-13-55-34,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-55-34.jpg,2020-08-06 13:55:34,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-55-34.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-55-34.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:55:34,1,0,0,0,4,0,0,0,0,0
537,2020-08-06-13-56-20,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-56-20.jpg,2020-08-06 13:56:20,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-56-20.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-56-20.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:56:20,1,0,0,0,4,0,0,0,0,0
538,2020-08-06-13-57-07,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-57-07.jpg,2020-08-06 13:57:07,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-57-07.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-57-07.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 13:57:07,1,0,0,0,4,0,0,0,0,0
539,2020-08-06-13-57-53,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-57-53.jpg,2020-08-06 13:57:53,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-57-53.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-57-53.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[1, 1, 4]","[0, 0, 0]",2020-08-06 13:57:53,2,0,0,0,4,0,0,0,0,0
540,2020-08-06-13-58-40,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-58-40.jpg,2020-08-06 13:58:40,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-58-40.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-58-40.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[1, 1, 4]","[0, 0, 0]",2020-08-06 13:58:40,2,0,0,0,4,0,0,0,0,0
541,2020-08-06-13-59-26,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-13-59-26.jpg,2020-08-06 13:59:26,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-13-59-26.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-13-59-26.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[1, 1, 4]","[0, 0, 0]",2020-08-06 13:59:26,2,0,0,0,4,0,0,0,0,0
542,2020-08-06-14-00-13,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-00-13.jpg,2020-08-06 14:00:13,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-00-13.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-00-13.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 14:00:13,1,0,0,0,4,0,0,0,0,0
543,2020-08-06-14-00-59,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-00-59.jpg,2020-08-06 14:00:59,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-00-59.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-00-59.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Concrete_pump_hose']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 1]",2020-08-06 14:00:59,1,0,0,0,4,0,1,0,0,0
544,2020-08-06-14-01-46,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-01-46.jpg,2020-08-06 14:01:46,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-01-46.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-01-46.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 14:01:46,1,0,0,0,4,0,0,0,0,0
545,2020-08-06-14-02-32,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-02-32.jpg,2020-08-06 14:02:32,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-02-32.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-02-32.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 14:02:32,1,0,0,0,4,0,0,0,0,0
546,2020-08-06-14-03-19,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-03-19.jpg,2020-08-06 14:03:19,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-03-19.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-03-19.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 14:03:19,1,0,0,0,4,0,0,0,0,0
547,2020-08-06-14-04-05,Analytic2,Analytics_Train_Set/Analytics_Train_Set_Img/2020-08-06-14-04-05.jpg,2020-08-06 14:04:05,Analytics_Train_Set/Analytics_Train_Set_Json/people/2020-08-06-14-04-05.jpg.json,Analytics_Train_Set/Analytics_Train_Set_Json/poly/2020-08-06-14-04-05.jpg.json,,"['Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork', 'Vertical_formwork']","[0, 0, 0]","[0, 0, 0]","[0, 1, 4]","[0, 0, 0]",2020-08-06 14:04:05,1,0,0,0,4,0,0,0,0,0
